"","episode","start_time","end_time","actor","text","vox_machina","guest","staff","matt","arc","arc_no","time_in_secs","word_count","words_per_ms","turn_number","actor_Guest"
"601",12,8085.68,8086.865,"MATT","19.",0,0,0,1,"Kraghammer",1,1.18499999999949,2,0.00168776371308089,601,"MATT"
"602",12,8086.865,8087.87,"IFY","nice.",0,1,0,0,"Kraghammer",1,1.00500000000011,2,0.00199004975124356,602,"GUESTS"
"603",12,8087.87,8091.719,"MATT","you take a moment and you curl your fingers along the outside of the stone well. you place your head down, and while the scent is not pleasant, the need for gold is stronger. and what little bit of light trickles through, you can see what looks to be a semblance of a step or something within the well that catches your eye, and indeed you see a handful of gold coins. you're not sure how long they've been there, tossed in either as a wishing well or something more, but there are apparently some coins within the liquid.",0,0,0,1,"Kraghammer",1,3.84900000000016,102,0.0265003897116123,603,"MATT"
"604",12,8115.975,8119.99,"IFY","all right. i learned a few years ago you just can't stick your hand in any kind of water, you know. your hand might get bitten up. maybe i might throw a piece of rope in there, see if it disintegrates. if not, that gold's mine, i saw it first. you will die if you touch it.",0,1,0,0,"Kraghammer",1,4.01499999999942,60,0.0149439601494418,604,"GUESTS"
"605",12,8133.368,8138.599,"DAN","ah, the old rope test. classic. nature's litmus.",0,1,0,0,"Kraghammer",1,5.23099999999977,10,0.00191168036704272,605,"GUESTS"
"606",12,8138.599,8144.026,"IFY","my man sam over here knows about that rope test. yeah, i'll throw a rope in there.",0,1,0,0,"Kraghammer",1,5.42699999999968,19,0.00350101345126241,606,"GUESTS"
"607",12,8144.026,8145.753,"ZAC","who's sam?",0,0,1,0,"Kraghammer",1,1.72699999999986,4,0.00231615518239741,607,"ZAC"
"608",12,8145.753,8147.668,"IFY","my man money sam over there.",0,1,0,0,"Kraghammer",1,1.91499999999996,7,0.00365535248041782,608,"GUESTS"
"609",12,8147.668,8150.178,"DAN","it's salty pete, but sam's me nickname.",0,1,0,0,"Kraghammer",1,2.51000000000022,10,0.00398406374501957,609,"GUESTS"
"610",12,8153.814,8160.672,"MATT","so, as you go through your pouch, you pull out a small wrapping of hemp rope, begin to lower it into the liquid. as it hits the surface, there's no hissing sound or immediate reaction. it seems, you just kinda lower the rope a few feet in, let it sit for a second, and as you pull it up, you notice the rope itself has a very black color to it, and as you pull it up, you can see there is a very, very slight dissolving reaction on the rope itself.",0,0,0,1,"Kraghammer",1,6.85799999999927,94,0.0137066200058341,610,"MATT"
"611",12,8182.575,8185.59,"IFY","can't get my money.",0,1,0,0,"Kraghammer",1,3.01500000000033,6,0.00199004975124356,611,"GUESTS"
"612",12,8185.59,8190.208,"ZAC","you might be able to jump in, get a handful, and we'll pull you up and you could survive that, maybe.",0,0,1,0,"Kraghammer",1,4.61799999999948,23,0.00498051104374244,612,"ZAC"
"613",12,8192.713,8195.177,"DAN","i mean, it's hemp rope, your hand is stronger.",0,1,0,0,"Kraghammer",1,2.46399999999994,11,0.00446428571428582,613,"GUESTS"
"614",12,8195.177,8197.02,"ZAC","yeah, i mean, you're a big dude.",0,0,1,0,"Kraghammer",1,1.84300000000076,9,0.00488334237655795,614,"ZAC"
"615",12,8197.02,8200.117,"IFY","see, usually when two people are trying to convince me to do something and they're not trying to do it, that means i shouldn't do it. so. we're gonna sit here and we're gonna talk about this water, how we're gonna get inside it and get that money.",0,1,0,0,"Kraghammer",1,3.09699999999975,54,0.017436228608332,615,"GUESTS"
"616",12,8210.726,8216.099,"ZAC","all right. well, you're the seafarer, what water, what do you do with that?",0,0,1,0,"Kraghammer",1,5.37299999999959,16,0.00297785222408361,616,"ZAC"
"617",12,8216.099,8221.391,"DAN","i know a brackish liquid when i see it. this is nothing i've seen before, not molasses, not swamp water, this is nothing the like i've seen before. but i never back down from a challenge. i thrust my hand in to grab the coins.",0,1,0,0,"Kraghammer",1,5.29199999999946,48,0.00907029478458142,617,"GUESTS"
"618",12,8230.241,8236.407,"MATT","all right. they're about seven or so feet below from the top of the well.",0,0,0,1,"Kraghammer",1,6.16599999999926,17,0.00275705481673728,618,"MATT"
"619",12,8236.407,8237.305,"DAN","oh, shit.",0,1,0,0,"Kraghammer",1,0.898000000001048,3,0.00334075723830345,619,"GUESTS"
"620",12,8237.305,8241.885,"MATT","so as a dwarf, you're on your knees like.",0,0,0,1,"Kraghammer",1,4.57999999999993,11,0.00240174672489087,620,"MATT"
"621",12,8241.885,8243.822,"ZAC","you need a little help there, buddy?",0,0,1,0,"Kraghammer",1,1.9369999999999,8,0.00413009808982985,621,"ZAC"
"622",12,8243.822,8246.813,"DAN","it's all right, i'm highly acrobatic.",0,1,0,0,"Kraghammer",1,2.99099999999999,9,0.00300902708124375,622,"GUESTS"
"623",12,8246.813,8251.771,"IFY","yo, man, you better find my money, man, you got me excited thinking you were about to grab that money. you got nowhere near my money!",0,1,0,0,"Kraghammer",1,4.95800000000054,27,0.00544574425171381,623,"GUESTS"
"624",12,8254.317,8257.794,"DAN","i forgot me stumpy arms.",0,1,0,0,"Kraghammer",1,3.47700000000077,6,0.0017256255392576,624,"GUESTS"
"625",12,8257.794,8261.019,"MATT","with the aid of someone else, you could probably get in there if you want",0,0,0,1,"Kraghammer",1,3.22500000000036,15,0.00465116279069715,625,"MATT"
"626",12,8261.019,8262.864,"DAN","would you be so kind as to dangle me?",0,1,0,0,"Kraghammer",1,1.84499999999935,10,0.00542005420054393,626,"GUESTS"
"627",12,8262.864,8264.97,"IFY","oh yeah, you know i'll dangle you.",0,1,0,0,"Kraghammer",1,2.10599999999977,9,0.00427350427350475,627,"GUESTS"
"628",12,8264.97,8267.326,"DAN","it's a dwarf thing.",0,1,0,0,"Kraghammer",1,2.35599999999977,6,0.00254668930390518,628,"GUESTS"
"629",12,8267.326,8272.987,"MATT","so as ulfgar grabs you by the ankles and slams you over the front of the well, you dangle down, your fingers just reaching in towards the liquid. you grab at the coins. it's very, very cold, the liquid, but it warms quickly as a strange tingling sensation begins to rapidly encase your hand as the feeling begins to go numb. your hand gathers a handful of coin, and i want you to go ahead and make an athletics check.",0,0,0,1,"Kraghammer",1,5.66100000000006,82,0.0144850733086026,629,"MATT"
"630",12,8294.951,8296.274,"IFY","all right.",0,1,0,0,"Kraghammer",1,1.32300000000032,3,0.00226757369614458,630,"GUESTS"
"631",12,8296.274,8299.254,"DAN","don't fuck this up.",0,1,0,0,"Kraghammer",1,2.98000000000138,6,0.00201342281879101,631,"GUESTS"
"632",12,8299.254,8301.669,"IFY","it hit the pencil.",0,1,0,0,"Kraghammer",1,2.41499999999905,5,0.00207039337474201,632,"GUESTS"
"633",12,8301.824,8304.015,"DAN","he fucked it up.",0,1,0,0,"Kraghammer",1,2.19099999999889,5,0.00228206298493954,633,"GUESTS"
"634",12,8304.015,8307.338,"IFY","the pencil messed it up. 14.",0,1,0,0,"Kraghammer",1,3.32300000000032,7,0.00210653024375544,634,"GUESTS"
"635",12,8307.338,8312.834,"MATT","14, okay. so you feel the sweat beginning to pour down the side of your head, your muscles are tense, but as soon as you see that gold vanish from beneath the liquid, you know it's in the proper hands, you pull him up out of the well without much issue. you come up to the surface, hand clutching the gold, and as you open your fingers you look and see, indeed, the coins are as clean as the day they were, almost like just being in that well took any sort of tarnishing material off of the coin itself. also looking down, you notice that your hand has gone from numb to burning.",0,0,0,1,"Kraghammer",1,5.496000000001,116,0.0211062590975216,635,"MATT"
"636",12,8336.333,8337.514,"DAN","oh no!",0,1,0,0,"Kraghammer",1,1.18099999999868,3,0.00254022015241606,636,"GUESTS"
"637",12,8337.514,8342.971,"IFY","get my money first! i take the money out of his hand and put it in my sack. he's on the ground. throw some dirt on him! i throw some dirt on your hand.",0,1,0,0,"Kraghammer",1,5.45700000000033,36,0.00659703133589844,637,"GUESTS"
"638",12,8347.596,8353.426,"MATT","you take two points of acid damage as the corrosive liquid eventually subsides the horrible corroding of your hand, but not without its impact.",0,0,0,1,"Kraghammer",1,5.82999999999993,25,0.00428816466552321,638,"MATT"
"639",12,8356.447,8362.544,"IFY","thank you for helping me out. i throw you a gold piece.",0,1,0,0,"Kraghammer",1,6.09699999999975,13,0.002132196162047,639,"GUESTS"
"640",12,8362.544,8363.907,"DAN","oh, thanks for the tip.",0,1,0,0,"Kraghammer",1,1.36299999999937,6,0.00440205429200496,640,"GUESTS"
"641",12,8363.907,8365.05,"IFY","yeah, you know.",0,1,0,0,"Kraghammer",1,1.14300000000003,4,0.00349956255468058,641,"GUESTS"
"642",12,8365.05,8370.465,"ZAC","i'm sitting on my horse laughing my ass off. this is hilarious. i'm just so glad now that i teamed up with these dumdums because this is gonna provide me with so much entertainment on my trip.",0,0,1,0,"Kraghammer",1,5.41500000000087,40,0.00738688827331367,642,"ZAC"
"643",12,8374.226,8377.45,"IFY","you know we can hear you, right? you say it out loud, we know what you're saying.",0,1,0,0,"Kraghammer",1,3.22400000000016,19,0.00589330024813867,643,"GUESTS"
"644",12,8377.45,8380.32,"DAN","we speak common.",0,1,0,0,"Kraghammer",1,2.86999999999898,4,0.00139372822299701,644,"GUESTS"
"645",12,8381.981,8390.596,"IFY","what would it take to pick up the snugglelord and dip his head, just the tip of his head",0,1,0,0,"Kraghammer",1,8.61499999999978,19,0.00220545560069652,645,"GUESTS"
"646",12,8390.596,8393.169,"DAN","oh, what about the gold piece you just gave me?",0,1,0,0,"Kraghammer",1,2.57300000000032,11,0.00427516517683585,646,"GUESTS"
"647",12,8393.169,8397.993,"IFY","yeah, just dip his head in, just a little bit.",0,1,0,0,"Kraghammer",1,4.82400000000052,11,0.00228026533996658,647,"GUESTS"
"648",12,8397.993,8403.383,"DAN","listen, i want to find this chat room. let's find where those scampering scabs got off to.",0,1,0,0,"Kraghammer",1,5.38999999999942,19,0.00352504638218962,648,"GUESTS"
"649",12,8403.383,8407.037,"IFY","all right. but after this, i'm dipping your head in the juice, man.",0,1,0,0,"Kraghammer",1,3.65400000000045,15,0.00410509031198636,649,"GUESTS"
"650",12,8407.037,8412.493,"MATT","all right, so. glancing over, i want all three of you to go ahead and make a perception check.",0,0,0,1,"Kraghammer",1,5.45600000000013,20,0.00366568914956003,650,"MATT"
"651",12,8414.543,8416.005,"ZAC","okay, so what do i roll?",0,0,1,0,"Kraghammer",1,1.46199999999953,7,0.00478796169630795,651,"ZAC"
"652",12,8416.005,8420.366,"MATT","roll a d20, which is the most round of the dice, and add your perception skill to the number you roll.",0,0,0,1,"Kraghammer",1,4.36100000000079,22,0.00504471451501858,652,"MATT"
"653",12,8421.838,8423.603,"DAN","14.",0,1,0,0,"Kraghammer",1,1.76499999999942,2,0.00113314447592105,653,"GUESTS"
"654",12,8423.603,8424.643,"IFY","15.",0,1,0,0,"Kraghammer",1,1.04000000000087,2,0.00192307692307531,654,"GUESTS"
"655",12,8424.643,8425.636,"ZAC","16.",0,0,1,0,"Kraghammer",1,0.993000000000393,2,0.00201409869083505,655,"ZAC"
"656",12,8425.636,8426.865,"DAN","we are not clever.",0,1,0,0,"Kraghammer",1,1.22899999999936,5,0.00406834825061237,656,"GUESTS"
"657",12,8426.865,8433.386,"MATT","14, 15, and 16. all right, so. you, being at sea for a long time, the salty air seems to have taken its toll and your eyes are still a bit fuzzy. as you take to rubbing them to try and get a proper view, the two of you immediately see that, in one of the nearby buildings, a door is slightly ajar, and the moment that your heads turn toward it, the door shuts almost reactively.",0,0,0,1,"Kraghammer",1,6.52100000000064,78,0.0119613556203025,657,"MATT"
"658",12,8446.476,8449.192,"ZAC","weird.",0,0,1,0,"Kraghammer",1,2.71599999999853,2,0.000736377025037217,658,"ZAC"
"659",12,8449.192,8451.685,"IFY","i say we go check that out.",0,1,0,0,"Kraghammer",1,2.49300000000039,8,0.00320898515844314,659,"GUESTS"
"660",12,8451.685,8453.296,"DAN","did you see something?",0,1,0,0,"Kraghammer",1,1.61100000000079,5,0.0031036623215379,660,"GUESTS"
"661",12,8453.296,8456.322,"IFY","yeah, yeah, a door shut. it smelled like money.",0,1,0,0,"Kraghammer",1,3.02599999999984,10,0.00330469266358246,661,"GUESTS"
"662",12,8456.322,8459.228,"DAN","oh, great. let's find it.",0,1,0,0,"Kraghammer",1,2.90599999999904,7,0.00240880935994574,662,"GUESTS"
"663",12,8459.228,8463.347,"MATT","as you approach the door, you go ahead and reach for the knob. as you give it a turn and a tense push, the door is not opening. it looks like the knob itself is either locked or being held, and the door is held in place.",0,0,0,1,"Kraghammer",1,4.1190000000006,48,0.0116533139111418,663,"MATT"
"664",12,8471.299,8474.859,"IFY","well, it looks like somebody might be trapped in, let's bust down this door, man!",0,1,0,0,"Kraghammer",1,3.55999999999949,17,0.00477528089887709,664,"GUESTS"
"665",12,8474.859,8476.213,"DAN","i can pick the lock.",0,1,0,0,"Kraghammer",1,1.35399999999936,6,0.00443131462334035,665,"GUESTS"
"666",12,8476.213,8477.244,"IFY","all right.",0,1,0,0,"Kraghammer",1,1.03100000000086,3,0.00290979631425558,666,"GUESTS"
"667",12,8477.244,8480.29,"DAN","your choice. don't want to take this experience from you.",0,1,0,0,"Kraghammer",1,3.04600000000028,12,0.00393959290873241,667,"GUESTS"
"668",12,8480.29,8482.833,"IFY","i think i'm gonna try to bust down this door first.",0,1,0,0,"Kraghammer",1,2.54299999999967,13,0.00511207235548632,668,"GUESTS"
"669",12,8482.833,8485.694,"DAN","have at it. leading with your shoulder.",0,1,0,0,"Kraghammer",1,2.86099999999897,8,0.00279622509612125,669,"GUESTS"
"670",12,8485.694,8486.543,"IFY","all right.",0,1,0,0,"Kraghammer",1,0.84900000000016,3,0.00353356890459297,670,"GUESTS"
"671",12,8486.543,8490.321,"MATT","go ahead and make a strength check, so just roll a d20 and add your strength modifier.",0,0,0,1,"Kraghammer",1,3.77800000000025,18,0.00476442562202192,671,"MATT"
"672",12,8493.341,8494.751,"DAN","did you pull something?",0,1,0,0,"Kraghammer",1,1.40999999999985,5,0.00354609929078051,672,"GUESTS"
"673",12,8494.751,8496.896,"IFY","eight.",0,1,0,0,"Kraghammer",1,2.14500000000044,2,0.000932400932400743,673,"GUESTS"
"674",12,8496.896,8503.583,"MATT","you get a nice running start. foot goes right into the door, and it solidly hits you and sends you falling right back onto your ass, nearly knocking the wind out of you.",0,0,0,1,"Kraghammer",1,6.6869999999999,34,0.00508449229848968,674,"MATT"
